"Course ","Course Code","Section Fee Type","Course Amount ($)","Course Start Date"
"1.5 CEU WD Water Quality","WTER-1277","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Quality","WTER-1277","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Quality","WTER-1277","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Quality","WTER-1277","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Quality","WTER-1277","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Apr-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Apr-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Apr-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Apr-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","06-Sep-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","06-Sep-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","06-Sep-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","06-Sep-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","03-Jan-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","05-Apr-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","05-Apr-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","05-Apr-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","04-Sep-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","04-Sep-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","04-Sep-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","04-Sep-2020"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","08-Jan-2021"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","08-Jan-2021"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","08-Jan-2021"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","02-Apr-2021"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","02-Apr-2021"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17908","360.95","02-Apr-2021"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","04-Jan-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","04-Jan-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","04-Jan-2019"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","07-Sep-2018"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","07-Sep-2018"
"1.5 CEU WD Water Storage/Dist","WTER-1276","17918","360.95","07-Sep-2018"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","02-Apr-2021"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","06-Sep-2019"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","08-Jan-2021"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","08-Jan-2021"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","08-Jan-2021"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","07-Sep-2018"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","05-Apr-2019"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","05-Apr-2019"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","04-Jan-2019"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","04-Jan-2019"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","04-Jan-2019"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","07-Sep-2018"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","07-Sep-2018"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","06-Sep-2019"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Jan-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Jan-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Jan-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Jan-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Apr-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Apr-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Apr-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","03-Apr-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","04-Sep-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","04-Sep-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","04-Sep-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","04-Sep-2020"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","02-Apr-2021"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","06-Sep-2019"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","06-Sep-2019"
"1.5 CEU WT Disinfection","WTER-1267","17918","360.95","05-Apr-2019"
"1.5 CEU WT Disinfection","WTER-1267","17908","360.95","02-Apr-2021"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Apr-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Apr-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Apr-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Apr-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Jan-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Jan-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Jan-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","03-Jan-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","05-Apr-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","05-Apr-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","05-Apr-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","07-Sep-2018"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","07-Sep-2018"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","07-Sep-2018"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","06-Sep-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","06-Sep-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","06-Sep-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","06-Sep-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","04-Jan-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","04-Jan-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17918","360.95","04-Jan-2019"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","02-Apr-2021"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","02-Apr-2021"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","02-Apr-2021"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","08-Jan-2021"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","08-Jan-2021"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","08-Jan-2021"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","04-Sep-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","04-Sep-2020"
"1.5 CEU WT Inst & Control","WTER-1275","17908","360.95","04-Sep-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","08-Jan-2021"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","02-Apr-2021"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","02-Apr-2021"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","02-Apr-2021"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","05-Apr-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","05-Apr-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","05-Apr-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","07-Sep-2018"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","07-Sep-2018"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","07-Sep-2018"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","04-Jan-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","04-Jan-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17918","360.95","04-Jan-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","06-Sep-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","06-Sep-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","06-Sep-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","06-Sep-2019"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Jan-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Jan-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Jan-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Jan-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Apr-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Apr-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Apr-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","03-Apr-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","04-Sep-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","04-Sep-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","04-Sep-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","04-Sep-2020"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","08-Jan-2021"
"1.5 CEU WT Maintenance/Safety","WTER-1274","17908","360.95","08-Jan-2021"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","07-Sep-2018"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Jan-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","07-Sep-2018"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","04-Jan-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","04-Jan-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","04-Jan-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","05-Apr-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","05-Apr-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","05-Apr-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","06-Sep-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","06-Sep-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","06-Sep-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","06-Sep-2019"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","04-Sep-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","04-Sep-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","04-Sep-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","08-Jan-2021"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","08-Jan-2021"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","08-Jan-2021"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","02-Apr-2021"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","02-Apr-2021"
"1.5 CEU WT Plant Operation","WTER-1265","17908","461.90","02-Apr-2021"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Apr-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Apr-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Apr-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Apr-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Jan-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Jan-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17908","360.95","03-Jan-2020"
"1.5 CEU WT Plant Operation","WTER-1265","17918","360.95","07-Sep-2018"
"1.8 CEU Class 2 WT/WD","WTER-1257","17590","880.95","15-Apr-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17918","880.95","05-Nov-2018"
"1.8 CEU Class 2 WT/WD","WTER-1257","17590","880.95","15-Apr-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17590","880.95","28-Jan-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17590","880.95","28-Jan-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17590","880.95","28-Jan-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17918","880.95","05-Nov-2018"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","27-Jan-2020"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","27-Jan-2020"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","27-Jan-2020"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","27-Jan-2020"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","27-Jan-2020"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","27-Jan-2020"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","27-Jan-2020"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17908","880.95","21-Oct-2019"
"1.8 CEU Class 2 WT/WD","WTER-1257","17918","880.95","05-Nov-2018"
"1.8 CEU Class 2 WT/WD","WTER-1257","17590","880.95","15-Apr-2019"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17908","880.95","19-Nov-2019"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17908","880.95","19-Nov-2019"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17908","880.95","19-Nov-2019"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17908","880.95","19-Nov-2019"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17918","880.95","13-Nov-2018"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17918","880.95","13-Nov-2018"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17918","880.95","13-Nov-2018"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17918","881.01","04-Feb-2019"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17918","881.01","04-Feb-2019"
"1.8 CEU Class 2 WWT/WWC","WTER-1248","17918","881.01","04-Feb-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","27-Jan-2020"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","27-Jan-2020"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","27-Jan-2020"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","21-Oct-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","21-Oct-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","21-Oct-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","21-Oct-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","27-Jan-2020"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","27-Jan-2020"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","27-Jan-2020"
"1.8 CEU Class 3 WT/WD","WTER-1256","17908","880.95","27-Jan-2020"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","05-Nov-2018"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","05-Nov-2018"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","15-Apr-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","15-Apr-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","15-Apr-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","28-Jan-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","05-Nov-2018"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","28-Jan-2019"
"1.8 CEU Class 3 WT/WD","WTER-1256","17918","880.95","28-Jan-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17918","880.95","13-Nov-2018"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17918","880.95","13-Nov-2018"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17908","880.95","19-Nov-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17908","880.95","19-Nov-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17908","880.95","19-Nov-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17918","880.95","04-Feb-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17918","880.95","04-Feb-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17918","880.95","04-Feb-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17908","880.95","19-Nov-2019"
"1.8 CEU Class 3 WWT/WWC","WTER-1273","17918","880.95","13-Nov-2018"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","20-Apr-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","20-Apr-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","20-Apr-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","20-Apr-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","02-Dec-2019"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","02-Dec-2019"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","02-Dec-2019"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","02-Dec-2019"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","24-Feb-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","24-Feb-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","24-Feb-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","24-Feb-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","23-Mar-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","23-Mar-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","23-Mar-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","23-Mar-2020"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","07-Oct-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","07-Oct-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","07-Oct-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","07-Oct-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","07-Oct-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","07-Oct-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","07-Oct-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","08-Apr-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","08-Apr-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","08-Apr-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","03-Dec-2018"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","03-Dec-2018"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","03-Dec-2018"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","18-Mar-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","18-Mar-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","18-Mar-2019"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","01-Oct-2018"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","01-Oct-2018"
"1.8 CEU Small Systems Water","WTER-1217","17918","684.76","01-Oct-2018"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","16-Mar-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","16-Mar-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","16-Mar-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","20-Apr-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","20-Apr-2020"
"1.8 CEU Small Systems Water","WTER-1217","17908","684.76","20-Apr-2020"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","30-Mar-2020"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","28-Jan-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","30-Mar-2020"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","30-Mar-2020"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","25-Nov-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","25-Nov-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","25-Nov-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","25-Nov-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","21-Oct-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","21-Oct-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","21-Oct-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","21-Oct-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","03-Feb-2020"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","03-Feb-2020"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","03-Feb-2020"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","03-Feb-2020"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","22-Oct-2018"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","26-Nov-2018"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","26-Nov-2018"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","26-Nov-2018"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","04-Mar-2019"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","04-Mar-2019"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","04-Mar-2019"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","22-Oct-2018"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","22-Oct-2018"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","28-Jan-2019"
"1.8 CEU Small Wastewater","WTER-1221","17918","684.76","28-Jan-2019"
"1.8 CEU Small Wastewater","WTER-1221","17908","684.76","30-Mar-2020"
